Store ,StreetNum,Crime,,Full Address,,,
Target,2255,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"2255 S El Camino Real, Oceanside, CA 92054",,,
Target,2255,ARSON:INHABITED STRUCTURE/PROP (F),,"2255 S El Camino Real, Oceanside, CA 92054",,,
Target,2255,PETTY THEFT(All Other Larceny) (M),,"2255 S El Camino Real, Oceanside, CA 92054",,,
Target,2255,SHOPLIFTING (M),,"2255 S El Camino Real, Oceanside, CA 92054",,,
Target,2255,PETTY THEFT(Shoplift) (M),,"2255 S El Camino Real, Oceanside, CA 92054",,,
Target,2255,SHOPLIFTING (M),,"2255 S El Camino Real, Oceanside, CA 92054",,,
Target,2255,POSSESS CONTROLLED SUBSTANCE (M),,"2255 S El Camino Real, Oceanside, CA 92054",,,
Target,2255,POSSESS CONTROLLED SUBSTANCE (M),,"2255 S El Camino Real, Oceanside, CA 92054",,,
Target,2255,OTHER SEX CRIME,,"2255 S El Camino Real, Oceanside, CA 92054",,,
Target,2255,PETTY THEFT(Shoplift) (M),,"2255 S El Camino Real, Oceanside, CA 92054",,,
Target,2255,PETTY THEFT(Shoplift) (M),,"2255 S El Camino Real, Oceanside, CA 92054",,,
Target,2255,FRAUD,,"2255 S El Camino Real, Oceanside, CA 92054",,,
Target,2255,PETTY THEFT(All Other Larceny) (M),,"2255 S El Camino Real, Oceanside, CA 92054",,,
Target,2255,SIMPLE BATTERY (M),,"2255 S El Camino Real, Oceanside, CA 92054",,,
Target,2255,SHOPLIFTING (M),,"2255 S El Camino Real, Oceanside, CA 92054",,,
Target,2255,PETTY THEFT(Shoplift) (M),,"2255 S El Camino Real, Oceanside, CA 92054",,,
Target,1751,DISORD CONDUCT:ALC,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,BATTERY ON PERSON,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,TREATMENT MANDATED FELONY ACT/MISD POSS W/ 2 PRIORS,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,POSSESS CONTROLLED SUBSTANCE,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,POSSESS CONTROLLED SUBSTANCE,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,PETTY THEFT(SHOPLIFT),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,VEHICLE BREAK-IN/THEFT,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,VEHICLE BREAK-IN/THEFT,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,POSS NARCOTIC CONTROLLED SUBS,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,GRAND THEFT (SHOPLIFTING),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,COMMERCIAL ROBBERY - WEAPON USED,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,PETTY THEFT(FROM BUILDING),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,TREATMENT MANDATED FELONY ACT/MISD POSS W/ 2 PRIORS,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,POSS NARCOTIC CONTROLLED SUBS,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,POSS NARCOTIC CONTROLLED SUBS,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,ACTIONS LIKELY TO CAUSE HARM/DEATH OF ELDER /DEPENDENT ADULT,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,COMMERCIAL BURGLARY,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,RESIDENTIAL BURGLARY,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,GRAND THEFT (SHOPLIFTING),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,VANDALISM ($400 OR MORE),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,VEHICLE BREAK-IN/THEFT,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,USE/UNDER INFL OF CONTROLLED SUBS,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,POSS CONTROLLED SUBS PARAPHERNALIA,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,ADW WITH FORCE:POSSIBLE GBI,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,USE/UNDER INFL OF CONTROLLED SUBS,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,ASSAULT W/DEADLY WEAPON:NOT F/ARM,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,GRAND THEFT:MONEY/LABOR/PROPERTY,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,PETTY THEFT(SHOPLIFT),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SPOUSAL/COHABITANT ABUSE WITH SERIOUS INJURY,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,POSSESS CONTROLLED SUBSTANCE,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,VANDALISM ($400 OR MORE),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,PETTY THEFT(SHOPLIFT),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,COMMERCIAL BURGLARY,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,VANDALISM ($400 OR MORE),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SPOUSAL/COHABITANT ABUSE WITH MINOR INJURY,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,PETTY THEFT(SHOPLIFT),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,THREATEN CRIME WITH INTENT TO TERRORIZE (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,USE/UNDER INFL OF CONTROLLED SUBS (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,STREET ROBBERY - NO WEAPON,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,POSSESS CONTROLLED SUBSTANCE (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,BATTERY ON PERSON (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,PETTY THEFT(Shoplift) (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,DISORD CONDUCT:ALC (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,MANUFACTURE/SALE/POSSESS/ETC METAL KNUCKLES (F),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,POSS NARCOTIC CONTROLLED SUBS (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,RESIDENTIAL ROBBERY - NO WEAPON,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,POSSESS CONTROLLED SUBSTANCE (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,VANDALISM ($400 OR MORE) (F),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,CARRY SWITCHBLADE KNIFE ON PERSON (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,POSSESS CONTROLLED SUBSTANCE (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,DUI ALCOHOL (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,DUI ALCOHOL (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,POSSESS CONTROLLED SUBSTANCE (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,POSSESS CONTROLLED SUBSTANCE (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,POSSESS MARIJUANA 1 OZ OR LESS WHILE DRIVING (I),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,VEHICLE BREAK-IN/THEFT,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,DUI ALCOHOL (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,COMMERCIAL BURGLARY,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,VEHICLE BREAK-IN/THEFT,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,PETTY THEFT(Shoplift) (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,POSS NARCOTIC CONTROLLED SUBS (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,VANDALISM [$400 OR LESS] (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,GRAND THEFT (Shoplifting) (F),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,VEHICLE BREAK-IN/THEFT,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,BATTERY ON PERSON (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,DISORDERLY CONDUCT:INTOX DRUG WITH ALCOHOL (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,USE/UNDER INFL OF CONTROLLED SUBS (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,FELON/ADDICT/POSSESS/ETC FIREARM (F),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,POSS NARCOTIC CONTROLLED SUBS (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,USE/UNDER INFL OF CONTROLLED SUBS (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,DUI ALCOHOL (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,POSSESS SWITCHBLADE IN VEHICLE (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,POSSESS CONTROLLED SUBSTANCE (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,COMMERCIAL ROBBERY - NO WEAPON,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,CAUSE HARM/DEATH OF ELDER /DEPENDENT ADULT (F),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,USE/UNDER INFL OF CONTROLLED SUBS (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,PETTY THEFT(Shoplift) (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,COMMERCIAL ROBBERY - WEAPON USED,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,SHOPLIFTING,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,GRAND THEFT (SHOPLIFTING),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,POSS CONTROLLED SUBS PARAPHERNALIA,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,POSS CONTROLLED SUBS PARAPHERNALIA,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,PETTY THEFT(SHOPLIFT),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,VEHICLE BREAK-IN/THEFT,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,USE/UNDER INFL OF CONTROLLED SUBS (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,COMMERCIAL ROBBERY - NO WEAPON,,"1751 University Dr, Vista, CA 92083",,,
Target,1751,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,BATTERY ON PERSON (M),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"1751 University Dr, Vista, CA 92083",,,
Target,1751,FRAUD,,"1751 University Dr, Vista, CA 92083",,,
Target,1010,SHOPLIFTING,,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,COMMERCIAL ROBBERY - NO WEAPON,,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,VEHICLE BREAK-IN/THEFT,,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,DISORD CONDUCT:ALC,,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,SIMPLE BATTERY,,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,DISORDERLY CONDUCT:INTOX DRUG WITH ALCOHOL,,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,PETTY THEFT W/ 2 PRIOR CONVICTIONS,,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,PETTY THEFT(SHOPLIFT),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,PETTY THEFT(SHOPLIFT),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,PETTY THEFT(SHOPLIFT),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,THEFT,,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,PETTY THEFT(ALL OTHER LARCENY),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,PETTY THEFT(SHOPLIFT),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,GRAND THEFT (SHOPLIFTING),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,PETTY THEFT(SHOPLIFT),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,SIMPLE BATTERY,,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,PETTY THEFT(FROM BUILDING),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,PETTY THEFT(FROM BUILDING),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,PETTY THEFT(SHOPLIFT),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,PETTY THEFT(ALL OTHER LARCENY),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,GRAND THEFT (SHOPLIFTING),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,PETTY THEFT(SHOPLIFT),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,GRAND THEFT (SHOPLIFTING),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,GRAND THEFT (SHOPLIFTING),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,PETTY THEFT(SHOPLIFT),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,SIMPLE BATTERY,,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,PETTY THEFT(SHOPLIFT),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,PETTY THEFT(SHOPLIFT),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,GRAND THEFT (THEFT FROM BUILDING),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,COMMERCIAL BURGLARY,,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,SHOPLIFTING,,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,VEHICLE BREAK-IN/THEFT,,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,RESIDENTIAL BURGLARY,,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,PETTY THEFT W/ 2 PRIOR CONVICTIONS,,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,GRAND THEFT (SHOPLIFTING),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,DISORD CONDUCT:ALC,,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,PETTY THEFT(SHOPLIFT),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,SHOPLIFTING,,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,SIMPLE BATTERY,,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,SIMPLE BATTERY,,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,PETTY THEFT(SHOPLIFT),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,DUI ALCOHOL,,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,PETTY THEFT(SHOPLIFT),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,PETTY THEFT(SHOPLIFT),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,GRAND THEFT (SHOPLIFTING),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,VANDALISM ($400 OR MORE),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,SHOPLIFTING (M),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,POSSESS CONTROLLED SUBSTANCE (M),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,POSSESS CONTROLLED SUBSTANCE (M),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,USE/UNDER INFL OF CONTROLLED SUBS (M),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,GRAND THEFT (SHOPLIFTING),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,SHOPLIFTING (M),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,PETTY THEFT(Shoplift) (M),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,SHOPLIFTING (M),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,VANDALISM ($400 OR MORE) (F),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,SHOPLIFTING (M),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,SHOPLIFTING (M),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,PETTY THEFT(All Other Larceny) (M),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,FRAUD,,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,SHOPLIFTING (M),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,PETTY THEFT(Shoplift) (M),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,SHOPLIFTING (M),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,SHOPLIFTING (M),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,PETTY THEFT(Shoplift) (M),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,GRAND THEFT (Shoplifting) (F),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,PETTY THEFT(Shoplift) (M),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,COMMERCIAL BURGLARY,,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,GRAND THEFT (Shoplifting) (F),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,GRAND THEFT (Shoplifting) (F),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"1010 N El Camino Real, Encinitas, CA 92024",,,
Target,1010,SHOPLIFTING (M),,"1010 N El Camino Real, Encinitas, CA 92024",,,
